id,user_name,license,image_url,latitude,longitude,place_county_name,place_state_name,scientific_name,common_name
78536414,Aira Francisca Faúndez Fallau,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/128543218/medium.jpeg,-21.0287418364,-68.7410202025,Iquique,Tarapacá,Azorella compacta,Llareta
80268983,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/131546822/medium.jpeg,-22.1260528293,-67.7145646692,Sud Lípez,Potosí,Azorella compacta,Llareta
80438103,Lucely L. Vilca Bustamante,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/131831466/medium.jpeg,-15.1927861111,-71.8480611111,Caylloma,Arequipa,Azorella compacta,Llareta
80507688,Fabian Mühlberger,,https://static.inaturalist.org/photos/131959068/medium.jpeg,-15.7136967997,-71.5922874997,Caylloma,Arequipa,Azorella compacta,Llareta
81144213,Lucely L. Vilca Bustamante,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/133064583/medium.jpeg,-15.2510562688,-71.8511360191,Caylloma,Arequipa,Azorella compacta,Llareta
83255705,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/136721089/medium.jpg,-18.592755,-66.925725,Poopó,Oruro,Azorella compacta,Llareta
84390511,Camila Carrasco C,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/138697066/medium.jpeg,-22.9087073,-68.1997156,El Loa,Antofagasta,Azorella compacta,Llareta
85230857,Christian TG,,https://static.inaturalist.org/photos/140199439/medium.jpeg,-21.0258186143,-68.7367894594,Iquique,Tarapacá,Azorella compacta,Llareta
85569260,Ivanna Gabriela Cruz,,https://static.inaturalist.org/photos/140805207/medium.jpeg,-24.4764759191,-66.1986513553,La Poma,Salta,Azorella compacta,Llareta
85911164,Michelle Gallo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/141436295/medium.jpg,-18.215995,-69.2258833333,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
87238918,Mariel Ruiz Blanco,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/143798461/medium.jpeg,-25.232273973,-65.9481811523,Cachi,Salta,Azorella compacta,Llareta
87429771,StefanL,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/144145428/medium.jpeg,-19.8018611,-69.3632472167,Iquique,Tarapacá,Azorella compacta,Llareta
91233429,Philipp,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/150876367/medium.jpeg,-18.2161520282,-69.300320695,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
91468413,David,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/151302462/medium.jpeg,-15.7651448658,-71.5583793073,Caylloma,Arequipa,Azorella compacta,Llareta
95977636,Lorena,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/159394557/medium.jpg,-20.719985,-67.768608,Nor Lípez,Potosí,Azorella compacta,Llareta
98912656,Morten Ross,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/164787061/medium.jpg,-18.058135,-68.9434816667,Sajama,Oruro,Azorella compacta,Llareta
98949118,Chris Burney,CC-BY-NC,https://static.inaturalist.org/photos/164856331/medium.jpg,-18.2314440618,-69.1871803786,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
100173980,Attila Steiner,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/167153817/medium.jpeg,-21.4719326311,-68.0023737344,Nor Lípez,Potosí,Azorella compacta,Llareta
100642167,Zoltán Stekkelpak,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/168002534/medium.jpeg,-15.8481333333,-71.4493944444,Caylloma,Arequipa,Azorella compacta,Llareta
100765768,Christian TG,,https://static.inaturalist.org/photos/168265156/medium.jpeg,-21.0404336778,-68.7307842448,Iquique,Tarapacá,Azorella compacta,Llareta
100851767,Martin Lowry,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/168365245/medium.jpg,-16.853,-70.581,Mariscal Nieto,Moquegua,Azorella compacta,Llareta
102423781,coqwallon,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171207853/medium.jpeg,-15.6093293,-72.0896229,Caylloma,Arequipa,Azorella compacta,Llareta
102423838,coqwallon,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171208218/medium.jpeg,-15.6388455,-71.6020438,Caylloma,Arequipa,Azorella compacta,Llareta
102719601,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171770512/medium.jpeg,-19.8395832269,-67.6143102364,Ladislao Cabrera,Oruro,Azorella compacta,Llareta
102719691,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171770641/medium.jpeg,-22.0791743012,-67.8479009969,Sud Lípez,Potosí,Azorella compacta,Llareta
102719768,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171770782/medium.jpeg,-18.9061642752,-69.0857716883,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
102719866,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171770925/medium.jpeg,-18.2005835395,-69.267286616,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
102719969,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/171771112/medium.jpeg,-18.252627391,-69.1787600471,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
103397232,Michael Weymann,CC-BY-NC,https://static.inaturalist.org/photos/173039196/medium.jpg,-18.2522554231,-69.1764215686,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
103619018,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/173467225/medium.jpg,-21.7707583081,-67.7543868911,Nor Lípez,Potosí,Azorella compacta,Llareta
103619130,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/173467550/medium.jpg,-22.1791631682,-67.7184746328,Sud Lípez,Potosí,Azorella compacta,Llareta
103777544,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/173770796/medium.jpeg,-18.1964154,-69.5603489,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
103885143,Luca Boscain,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/173982669/medium.jpg,-21.8728939234,-66.8826783901,Sud Lípez,Potosí,Azorella compacta,Llareta
104255003,Luca Boscain,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/174668214/medium.jpg,-22.0223595035,-67.9136003704,Sud Lípez,Potosí,Azorella compacta,Llareta
104255391,Luca Boscain,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/174668867/medium.jpg,-21.3586550326,-68.0263137817,Nor Lípez,Potosí,Azorella compacta,Llareta
104537867,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/175184704/medium.jpg,-22.20706557,-68.3199154059,El Loa,Antofagasta,Azorella compacta,Llareta
104907565,Duncan McKenzie,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/175885420/medium.jpeg,-18.210361417,-69.3489588717,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
104972934,Fernando Useros López,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/176017966/medium.jpeg,-18.2173101858,-69.2292559421,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
105032643,Elke Entenmann,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/176132345/medium.jpeg,-15.8449892412,-71.4427722204,Caylloma,Arequipa,Azorella compacta,Llareta
105271167,Martin Lowry,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/176591736/medium.jpg,-21.858,-66.145,Santa Catalina,Jujuy,Azorella compacta,Llareta
105388784,"",CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/176813332/medium.jpeg,-16.2758175926,-71.5162759944,Arequipa,Arequipa,Azorella compacta,Llareta
105388787,"",CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/176813455/medium.jpeg,-16.2758175926,-71.5162759944,Arequipa,Arequipa,Azorella compacta,Llareta
105554053,Marco Grandis,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/177131019/medium.jpg,-15.7662056016,-70.9112936614,Lampa,Puno,Azorella compacta,Llareta
106123143,Hugo Hulsberg,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/178215558/medium.jpg,-21.8687580556,-66.14152298,Santa Catalina,Jujuy,Azorella compacta,Llareta
106314487,Hugo Hulsberg,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/178571166/medium.jpg,-22.20294789,-65.2112280849,Santa Victoria,Salta,Azorella compacta,Llareta
106566558,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/179042099/medium.jpeg,-21.3600833333,-68.0275638889,Nor Lípez,Potosí,Azorella compacta,Llareta
106602632,danplant,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/179110328/medium.jpeg,-15.5060639592,-72.4668752739,Castilla,Arequipa,Azorella compacta,Llareta
106616291,Andres Puiggros,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/179137891/medium.jpg,-18.0910167372,-69.1201772992,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
106680796,Bernd-J. Seitz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/179262521/medium.jpg,-15.7526716667,-71.5821766667,Caylloma,Arequipa,Azorella compacta,Llareta
106703830,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/179304820/medium.jpg,-15.7172050475,-71.5899581908,Caylloma,Arequipa,Azorella compacta,Llareta
106889319,Luis Stevens,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/179663774/medium.jpg,-21.7888400792,-68.0035827084,Nor Lípez,Potosí,Azorella compacta,Llareta
107410173,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/180645961/medium.jpg,-15.5102550395,-71.6146071262,Caylloma,Arequipa,Azorella compacta,Llareta
107651705,uwekozina,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/181102118/medium.jpeg,-21.3588423701,-68.0272492372,Nor Lípez,Potosí,Azorella compacta,Llareta
107967258,Beto Espinoza,,https://static.inaturalist.org/photos/181687992/medium.jpeg,-21.801919634,-68.0018694699,Nor Lípez,Potosí,Azorella compacta,Llareta
108894510,Knut Jäger,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183430894/medium.jpeg,-18.2033069276,-69.2683358118,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
109142870,Esteban Menares,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183897033/medium.jpeg,-18.1705741882,-69.4299240112,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
109160510,Nadja Aranda Sessler,,https://static.inaturalist.org/photos/183920278/medium.jpg,-18.0548545,-69.2002389,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
109192751,John Kelly,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/183989364/medium.jpg,-21.2889254698,-67.6446508429,Nor Lípez,Potosí,Azorella compacta,Llareta
109305908,,,https://static.inaturalist.org/photos/184202463/medium.jpeg,-18.1005055556,-69.0291277778,Sajama,Oruro,Azorella compacta,Llareta
109347953,Dominik Maximilián Ramík,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/184278710/medium.jpg,-21.3594830024,-67.5220202009,Nor Lípez,Potosí,Azorella compacta,Llareta
109493628,Jerry Hill,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/184840451/medium.jpg,-18.17057,-69.4300083333,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
109784628,"",CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/185095981/medium.jpg,-18.170625,-69.42993,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
111031192,Nicolás Lavandero,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/187386126/medium.jpeg,-20.0307111111,-68.7782361111,Iquique,Tarapacá,Azorella compacta,Llareta
111031199,Nicolás Lavandero,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/187386193/medium.jpeg,-20.0308611111,-68.7782305556,Iquique,Tarapacá,Azorella compacta,Llareta
111031222,Nicolás Lavandero,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/187388390/medium.jpeg,-20.0308083333,-68.7483472222,Iquique,Tarapacá,Azorella compacta,Llareta
111031225,Nicolás Lavandero,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/187388387/medium.jpeg,-20.0306611111,-68.7481472222,Iquique,Tarapacá,Azorella compacta,Llareta
113250370,César Picar,,https://static.inaturalist.org/photos/191355230/medium.jpeg,-22.4888233539,-68.0328231677,El Loa,Antofagasta,Azorella compacta,Llareta
114459011,CACHACA ALANOCA MARIA ELENA,,https://static.inaturalist.org/photos/193278451/medium.jpeg,-17.1719003073,-67.7289439738,Loayza,La Paz,Azorella compacta,Llareta
119302709,María José Villegas,,https://static.inaturalist.org/photos/201657930/medium.jpg,-20.927625,-68.6580416667,Iquique,Tarapacá,Azorella compacta,Llareta
119525097,Beto Espinoza,,https://static.inaturalist.org/photos/202059947/medium.jpeg,-21.8819945997,-67.540131,Nor Lípez,Potosí,Azorella compacta,Llareta
119526739,Beto Espinoza,,https://static.inaturalist.org/photos/202063277/medium.jpeg,-21.8819279997,-67.5405657,Nor Lípez,Potosí,Azorella compacta,Llareta
119609584,Beto Espinoza,,https://static.inaturalist.org/photos/202215586/medium.jpeg,-21.7691256277,-67.9582098126,Nor Lípez,Potosí,Azorella compacta,Llareta
122245594,Pamela R. Espinoza,"",https://inaturalist-open-data.s3.amazonaws.com/photos/206955234/medium.jpeg,-18.0528549471,-68.9317189157,Sajama,Oruro,Azorella compacta,Llareta
122727698,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/207919457/medium.jpg,-22.2013693195,-65.2110069636,Santa Victoria,Salta,Azorella compacta,Llareta
124298038,Carlos Schmidtutz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/210662347/medium.jpeg,-22.231571619,-65.1223457828,Santa Victoria,Salta,Azorella compacta,Llareta
125186065,Margarita Ruiz De Gamboa Astroza,,https://static.inaturalist.org/photos/212220939/medium.jpeg,-19.2537592138,-68.976703024,Iquique,Tarapacá,Azorella compacta,Llareta
127423196,Camila Garcia Pasarin,,https://static.inaturalist.org/photos/216325238/medium.jpg,-22.5917921,-68.0701967,El Loa,Antofagasta,Azorella compacta,Llareta
127765692,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/216942730/medium.jpeg,-15.7051280556,-71.6039630556,Caylloma,Arequipa,Azorella compacta,Llareta
128783632,Romi Galeota Lencina,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/218780165/medium.jpeg,-23.3057597233,-65.0651429594,Valle Grande,Jujuy,Azorella compacta,Llareta
128993862,Beto Espinoza,,https://static.inaturalist.org/photos/219157079/medium.jpeg,-21.4360140672,-67.8583342837,Nor Lípez,Potosí,Azorella compacta,Llareta
129280589,Natalia Gutierrez Salgado,,https://static.inaturalist.org/photos/219679641/medium.jpg,-18.4782331383,-69.1794187838,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
129290388,Agustina Murgia,CC-BY,https://static.inaturalist.org/photos/219696181/medium.jpeg,-23.1632386272,-65.1277128607,Humahuaca,Jujuy,Azorella compacta,Llareta
130003231,,,https://static.inaturalist.org/photos/221015799/medium.jpg,-20.1337772,-67.4891345,Nor Lípez,Potosí,Azorella compacta,Llareta
130382894,Barbara Knapton,,https://static.inaturalist.org/photos/221725397/medium.jpg,-18.3295426777,-69.4991006412,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
130842047,Devin R. de Zwaan,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/222571626/medium.jpeg,-18.1823697498,-69.3859313568,Parinacota,Arica y Parinacota,Azorella compacta,Llareta
131740776,Chimú,CC-BY-NC,https://static.inaturalist.org/photos/224236038/medium.jpeg,-18.1020052697,-68.9441780994,Sajama,Oruro,Azorella compacta,Llareta
131741283,Chimú,CC-BY-NC,https://static.inaturalist.org/photos/224237357/medium.jpeg,-19.8176779281,-67.6581327144,Ladislao Cabrera,Oruro,Azorella compacta,Llareta
131741802,Chimú,CC-BY-NC,https://static.inaturalist.org/photos/224238534/medium.jpeg,-18.1049746955,-68.9127245206,Sajama,Oruro,Azorella compacta,Llareta
131964267,Josh Vandermeulen,CC-BY-NC-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/224656200/medium.jpeg,-15.7590111111,-71.5550833333,Caylloma,Arequipa,Azorella compacta,Llareta
132390287,Luigi Pezzotta,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/225448771/medium.jpeg,-19.3286027778,-65.62325,Tomás Frías,Potosí,Azorella compacta,Llareta
132390354,Luigi Pezzotta,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/225448930/medium.jpeg,-19.3285444444,-65.62285,Tomás Frías,Potosí,Azorella compacta,Llareta
134125381,Rocío Elisa,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/228572231/medium.jpeg,-19.494851617,-68.7164344266,Iquique,Tarapacá,Azorella compacta,Llareta
134625322,Francisca Zúñiga Clavijo,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/229501986/medium.jpeg,-20.975238645,-68.6906007305,Iquique,Tarapacá,Azorella compacta,Llareta
134734431,Angelica Almonacid,"",https://static.inaturalist.org/photos/229708649/medium.jpeg,-20.91256351,-68.65483001,Iquique,Tarapacá,Azorella compacta,Llareta
136753778,Frank Dietze,,https://static.inaturalist.org/photos/233443162/medium.jpg,-16.1850270153,-71.5320275751,Arequipa,Arequipa,Azorella compacta,Llareta
136753790,Frank Dietze,,https://static.inaturalist.org/photos/233443452/medium.jpg,-16.1850270153,-71.5320275751,Arequipa,Arequipa,Azorella compacta,Llareta
139109240,Gonzalo Diaz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237867530/medium.jpeg,-22.2021166667,-65.210685,Santa Victoria,Salta,Azorella compacta,Llareta
139109241,Gonzalo Diaz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237867542/medium.jpeg,-22.2021166667,-65.210685,Santa Victoria,Salta,Azorella compacta,Llareta
139113901,Gonzalo Diaz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237872576/medium.jpg,-22.20153,-65.21044,Santa Victoria,Salta,Azorella compacta,Llareta
139113908,Gonzalo Diaz,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/237875659/medium.jpeg,-22.2016516667,-65.2108016667,Santa Victoria,Salta,Azorella compacta,Llareta
139439172,,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/238492946/medium.jpg,-22.2020496614,-65.2109016572,Santa Victoria,Salta,Azorella compacta,Llareta
139701620,Leonel Roget,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/238990088/medium.jpeg,-22.202455,-65.2105866667,Santa Victoria,Salta,Azorella compacta,Llareta
139701706,Leonel Roget,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/238991405/medium.jpeg,-22.2014187444,-65.2108862232,Santa Victoria,Salta,Azorella compacta,Llareta
140547274,"",CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240597170/medium.jpg,-18.0830692749,-68.9184885846,Sajama,Oruro,Azorella compacta,Llareta
140678205,Andy Frank,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240843323/medium.jpg,-22.1999616667,-65.2107,Santa Victoria,Salta,Azorella compacta,Llareta
140774841,Humber Alberto,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/241022293/medium.jpg,-21.8680241389,-65.0080832778,Aniceto Arce,Tarija,Azorella compacta,Llareta
140777434,Humber Alberto,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/241026450/medium.jpg,-22.0267056111,-66.7868377778,Sud Lípez,Potosí,Azorella compacta,Llareta
140837034,Madi Reynolds,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241141562/medium.jpeg,-23.144847357,-68.2085245933,El Loa,Antofagasta,Azorella compacta,Llareta
140868426,DiegoEseO,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241201054/medium.jpeg,-24.3929862,-65.7683334,Rosario de Lerma,Salta,Azorella compacta,Llareta
141029825,Hugo van Vliet,CC-BY-NC,https://static.inaturalist.org/photos/241505420/medium.jpeg,-16.0773315428,-71.4999389647,Arequipa,Arequipa,Azorella compacta,Llareta
